"","game_dates","white_player","white_elo","black_player","black_elo","time_control","opening_code","opening","notations","final_position","match_result","game_link"
"3149","2020.04.04","stevo_mcd"," 939","BrownInTown94"," 928","60","ECO A40","Queens-Pawn-Opening-Horwitz-Defense-2.Nf3-d5","1. d4  e6 2. Nf3  d5 3. Bf4  Nc6 4. e3  f6 5. c4  e5 6. dxe5  fxe5 7. Bg3  Bd6 8. cxd5  Nb4 9. Bxe5  Nxd5 10. Qxd5  Bg4 11. Bxd6  Qxd6 12. Qxb7  Nf6 13. Qxa8+  Kd7 14. Qxh8  Qb4+ 15. Nbd2  Qxb2 16. Qxg7+  Kc6 17. Rd1  Bxf3 18. gxf3  Qe5 19. Qg8  Nd5 20. Qxh7  Nc3 21. Qc2  Qc5 22. Ne4  Nxd1 23. Qxc5+ 1-0","8/p1p5/2k5/2Q5/4N3/4PP2/P4P1P/3nKB1R b K -","Termination stevo_mcd won on time","https://www.chess.com/game/live/4675814118"
"3150","2020.04.05","Giustavecarlsen"," 960","BrownInTown94"," 955","60","ECO B01","Scandinavian-Defense-Mieses-Kotrc-Variation-3.Nc3-Qd8-4.Nf3","1. e4  d5 2. exd5  Qxd5 3. Nc3  Qd8 4. Nf3  Nc6 5. d3  e6 6. Be3  Bb4 7. Be2  Nf6 8. O-O  O-O 9. Bd2  Ng4 10. h3  Nh6 11. a3  e5 12. axb4  Qf6 13. Ne4  Qe6 14. Nfg5  Qe7 15. Nf3  f6 16. Nc5  b6 17. Ne4  f5 18. Nc3  e4 19. Nd5  Qd6 20. Nxc7  Qxc7 21. Ne1  Ne5 22. Bxh6  gxh6 23. f4  Ng6 24. g3  h5 25. Bxh5  Be6 26. Bxg6  hxg6 27. h4  Kg7 28. h5  Rh8 29. hxg6  Qd8 30. Rf2  e3 31. Rh2  Bd5 32. Qe2  Rxh2 33. Kxh2  Qh8+ 34. Kg1  Qh1# 0-1","r7/p5k1/1p4P1/3b1p2/1P3P2/3Pp1P1/1PP1Q3/R3N1Kq w - -","Termination BrownInTown94 won by checkmate","https://www.chess.com/game/live/4680443326"
"3151","2020.04.05","VDShe"," 954","BrownInTown94"," 968","60","ECO C00","French-Defense","1. e4  e6 2. Bc4  d5 3. exd5  exd5 4. Bb3  c5 5. c4  d4 6. d3  Bd6 7. Ba4+  Bd7 8. Bxd7+  Qxd7 9. Bd2  Nf6 10. a3  O-O 11. b4  Re8+ 12. Ne2  Qc7 13. bxc5  Bxh2 14. g3  Ng4 15. Rf1  Nc6 16. f4  Ne3 17. Bxe3  dxe3 18. Qc2  Bxg3+ 19. Kd1  Bxf4 20. Nxf4  e2+ 0-1","r3r1k1/ppq2ppp/2n5/2P5/2P2N2/P2P4/2Q1p3/RN1K1R2 w - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/4680448611"
"3152","2020.04.06","Moonlization"," 1006","BrownInTown94"," 989","60","ECO B01","Scandinavian-Defense-Mieses-Kotrc-Variation-3.Nc3-Qd8-4.d4","1. e4  d5 2. exd5  Qxd5 3. Nc3  Qd8 4. d4  e6 5. Nf3  Nf6 6. Bb5+  Bd7 7. Bc4  b5 8. Bxb5  Bxb5 9. Nxb5  c5 10. Nc3  Qa5 11. O-O  cxd4 12. Nxd4  Bc5 13. Nb3  Qb6 14. Nxc5  Qxc5 15. Be3  Qc7 16. Re1  O-O 17. Qf3  Nc6 18. Rad1  Ne5 19. Qe4  Nxe4 20. Nxe4  Ng6 21. Ng3  Rad8 22. c3  Rxd1 23. Rxd1  h6 24. Ra1  Qb7 25. Ne2  Qxb2 26. Re1  Qxa2 27. Nd4  Qc4 28. Nc2  Qxc3 29. Nd4  Qxe1# 0-1","5rk1/p4pp1/4p1np/8/3N4/4B3/5PPP/4q1K1 w - -","Termination BrownInTown94 won by checkmate","https://www.chess.com/game/live/4684458525"
"3153","2020.04.07","Gl15laleyenda"," 986","BrownInTown94"," 978","60","ECO C01","French-Defense-Exchange-Variation...4.Nf3-Bg4-5.h3-Bh5","1. e4  e6 2. d4  d5 3. exd5  exd5 4. Nf3  Bg4 5. h3  Bh5 6. Be2  Bd6 7. Ng5  Bxe2 8. Qxe2+  Ne7 9. Nc3  O-O 10. Nxd5  Nf5 11. Ne4  Re8 12. Ndf6+  gxf6 13. Nxf6+  Qxf6 14. Qxe8+  Bf8 15. O-O  Qe7 16. Qb5  Nxd4 17. Qxb7 1-0","rn3bk1/pQp1qp1p/8/8/3n4/7P/PPP2PP1/R1B2RK1 b - -","Termination Gl15laleyenda won on time","https://www.chess.com/game/live/4692478539"
"3154","2020.04.09","gulzar92"," 977","BrownInTown94"," 967","60","ECO D30","Queens-Gambit-Declined","1. d4  e6 2. c4  d5 3. Nc3  dxc4 4. e4  Bb4 5. Bxc4  Nc6 6. Nf3  Nf6 7. e5  Nd5 8. a3  Ba5 9. b4  Bb6 10. Be3  O-O 11. O-O  Nxc3 12. Qd3  Nd5 13. Ng5  h6 14. Qh7# 1-0","r1bq1rk1/ppp2ppQ/1bn1p2p/3nP1N1/1PBP4/P3B3/5PPP/R4RK1 b - -","Termination gulzar92 won by checkmate","https://www.chess.com/game/live/4696771004"
"3155","2020.04.09","lupin1979"," 1025","BrownInTown94"," 1018","300","ECO C00","French-Defense-Normal-Variation","1. d4  e6 2. e4  d5 3. e5  c5 4. Nc3  Nc6 5. a3  cxd4 6. Nce2  Bc5 7. b4  Bb6 8. b5  Nxe5 9. Nxd4  Nf6 10. Bg5  h6 11. Bf4  O-O 12. Bxe5  Ba5+ 13. Ke2  Ne4 14. Nb3  Bc3 15. Rb1  Bxe5 16. f3  Nc3+ 0-1","r1bq1rk1/pp3pp1/4p2p/1P1pb3/8/PNn2P2/2P1K1PP/1R1Q1BNR w - -","Termination BrownInTown94 won by resignation","https://www.chess.com/game/live/4696818169"
"3156","2020.04.09","alanchessplayer"," 1020","BrownInTown94"," 977","60","ECO A00","Van-Geet-Opening-1...Nc6-2.d4-d5","1. d4  d5 2. Nc3  Nc6 3. Bf4  f6 4. e3  e5 5. Bg3  Bd6 6. Nf3  Be6 7. Bb5  Ne7 8. O-O  a6 9. Ba4  b5 10. Bb3  a5 11. a3  a4 12. Ba2  Rb8 13. Nd2  O-O 14. Qh5  g6 15. Qh6  Nf5 16. Qh3  Qe7 17. Ne2  Nfxd4 18. Qh4  Nxe2+ 19. Kh1  e4 20. c3  g5 21. Qh6  Kh8 22. Bb1 1-0","1r3r1k/2p1q2p/2nbbp1Q/1p1p2p1/p3p3/P1P1P1B1/1P1NnPPP/RB3R1K b - -","Termination alanchessplayer won on time","https://www.chess.com/game/live/4696963072"
"3157","2020.04.09","arm2408"," 947","BrownInTown94"," 986","60","ECO B00","Kings-Pawn-Opening-Duras-Gambit","1. e4  f5 2. Qf3  fxe4 3. Qxe4  Nc6 4. Qf3  Nf6 5. Bc4  d5 6. Bd3  Be6 7. c3  Qd6 8. b3  O-O-O 9. Ne2  Ne4 10. Bxe4  dxe4 11. Qxe4  Bd5 12. Qd3  Bxg2 13. Qxd6  Rxd6 14. Rg1  Be4 15. Ng3  Bd3 16. Rg2  Re6+ 17. Kd1  g6 18. Na3  Bg7 19. Nc4  Nb4 20. a3  Nd5 21. f3  Rf8 22. Ne4  Rxf3 23. Nc5  Rf1# 0-1","2k5/ppp1p1bp/4r1p1/2Nn4/2N5/PPPb4/3P2RP/R1BK1r2 w - -","Termination BrownInTown94 won by checkmate","https://www.chess.com/game/live/4696967652"
"3158","2020.04.09","quickpawnsquare"," 964","BrownInTown94"," 967","60","ECO D00","Queens-Pawn-Opening-Accelerated-London-System","1. d4  d5 2. Bf4  f6 3. e3  e5 4. dxe5  fxe5 5. Bxe5  Bd6 6. Bg3  Qf6 7. Nf3  Ne7 8. Nc3  Bg4 9. h3  Bh5 10. Bxd6  cxd6 11. Be2  Nbc6 12. O-O  O-O-O 13. Nxd5  Nxd5 14. Qxd5  Qxb2 15. Qxh5  Qxc2 16. Qd5  Qg6 17. Qd1  Rhe8 18. Bd3  Qh5 19. Nd4  Qd5 20. Nxc6  bxc6 21. Ba6+  Kb8 22. Qxd5  cxd5 23. Be2  Rc8 24. Rfe1  Rc2 25. Kf1  Rec8 26. g3  a5 27. Ba6  Ka7 28. Be2  Kb6 29. Red1  R8c5 30. Ke1  Rb2 31. Rab1  Rcb5 32. Rxb2  Rxb2 33. Kf1  Rxa2 34. Rxd5  a4 35. Rxd6+ 1-0","8/6pp/1k1R4/8/p7/4P1PP/r3BP2/5K2 b - -","Termination quickpawnsquare won on time","https://www.chess.com/game/live/4696999796"
"3159","2020.04.10","Diverj1"," 905","BrownInTown94"," 967","60","ECO A43","Old-Benoni-Defense-2.d5-e6","1. d4  c5 2. d5  e6 3. dxe6  fxe6 4. Nf3  d5 5. Bg5  Be7 6. Bxe7  Qxe7 7. Nc3  Nf6 8. e3  Nc6 9. Bb5  Bd7 10. Bxc6  Bxc6 11. Ne5  O-O-O 12. Nxc6  bxc6 13. O-O  d4 14. exd4  Rxd4 15. b3  Rxd1 16. Rfxd1  Rd8 17. Re1  Nd5 18. Ne4  Nb4 19. Re2  Qh4 20. Ng3  Qd4 21. Rae1  Nd5 22. c3  Qxc3 23. Ne4  Qd4 24. Ng5  Nf4 0-1","2kr4/p5pp/2p1p3/2p3N1/3q1n2/1P6/P3RPPP/4R1K1 w - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/4705336130"
"3160","2020.04.10","Aeqetes"," 996","BrownInTown94"," 976","60","ECO B22","Alapin-Sicilian-Defense-2...Nc6","1. e4  c5 2. c3  Nc6 3. Bc4  Nf6 4. Qf3  e6 5. d4  d5 6. exd5  exd5 7. Bb5  Bd7 8. Bxc6  Bxc6 9. dxc5  Bxc5 10. Ne2  O-O 11. O-O  Ne4 12. Qd3  Bd7 13. Qxd5  Bc6 14. Qxc5  Rc8 15. Qe3  Re8 16. Qd2  Nxd2 17. Bxd2  Be4 18. Rd1  Qe7 19. Bf4  Bxb1 20. Bd6  Qxe2 0-1","2r1r1k1/pp3ppp/3B4/8/8/2P5/PP2qPPP/Rb1R2K1 w - -","Termination BrownInTown94 won by resignation","https://www.chess.com/game/live/4705341849"
"3161","2020.04.11","juanjcr7"," 964","BrownInTown94"," 961","60","ECO B20","Sicilian-Defense-Bowdler-Attack-2...e6","1. e4  c5 2. Bc4  e6 3. Nf3  d5 4. exd5  exd5 5. Qe2+  Be7 6. Bb5+  Bd7 7. Bxd7+  Qxd7 8. Ne5  Qf5 9. d4  c4 10. O-O  Nf6 11. b3  O-O 12. bxc4  dxc4 13. Nxc4  Nc6 14. d5  Nd4 15. Qxe7  Nxc2 16. Ne3  Nxa1 17. Nxf5  Rae8 18. Qxf8+  Rxf8 19. Nc3  Nc2 20. Bg5  h6 21. Bxf6  gxf6 22. Ne7+  Kg7 23. f4 1-0","5r2/pp2Npk1/5p1p/3P4/5P2/2N5/P1n3PP/5RK1 b - f3","Termination juanjcr7 won on time","https://www.chess.com/game/live/4705444858"
"3162","2020.04.11","Corredor26"," 970","BrownInTown94"," 1016","180+2","ECO B40","Sicilian-Defense-Pin-Variation","1. e4  c5 2. Nf3  e6 3. Nc3  Nf6 4. e5  Nd5 5. Nxd5  exd5 6. d4  d6 7. dxc5  dxc5 8. Bb5+  Nd7 9. Qxd5  Qa5+ 10. Bd2  Qxb5 11. b3  Nb6 12. Qd3  Qc6 13. O-O  g6 14. Rfe1  Bg7 15. Bc3  O-O 16. Re2  Bf5 17. Qc4  Nxc4 18. bxc4  Qa4 19. Nh4  Bxc2 20. e6  Bd3 21. Re3  Bxc4 22. Bxg7  Kxg7 23. e7  Rfe8 24. a3  Be6 25. Re5  Qxh4 26. Rxc5  Qxe7 0-1","r3r3/pp2qpkp/4b1p1/2R5/8/P7/5PPP/R5K1 w - -","Termination BrownInTown94 won by resignation","https://www.chess.com/game/live/4705549575"
"3163","2020.04.17","mandrill99"," 971","BrownInTown94"," 952","60","ECO B32","Sicilian-Defense-Open-Lowenthal-Variation-5.Nf3","1. e4  c5 2. Nf3  Nc6 3. d4  cxd4 4. Nxd4  e5 5. Nf3  Be7 6. Nc3  Nf6 7. Bc4  O-O 8. O-O  Nd4 9. Nxe5  d6 10. Nf3  Bg4 11. Qxd4  Bxf3 12. gxf3  Nh5 13. Kh1  Nf4 14. Bxf4  Bf6 15. e5  dxe5 16. Qxd8  Raxd8 17. Bg3  Rd2 18. Bd3  Rd8 19. Ne4  b5 20. Nxd2  e4 21. Nxe4  Bd4 22. Rad1  Bxb2 23. Rg1  a5 24. Be5  Bxe5 25. Ng5 1-0","3r2k1/5ppp/8/pp2b1N1/8/3B1P2/P1P2P1P/3R2RK b - -","Termination mandrill99 won on time","https://www.chess.com/game/live/4732406212"
"3164","2020.04.17","Leviathan8888"," 996","BrownInTown94"," 998","180+2","ECO D02","Queens-Pawn-Opening-Zukertort-Chigorin-Variation-3.e3","1. d4  d5 2. Nf3  Nc6 3. e3  g6 4. c4  dxc4 5. Bxc4  a6 6. Nc3  b5 7. Bd3  Bg7 8. O-O  Nf6 9. Re1  O-O 10. b3  Na5 11. Bb2  Bb7 12. Qe2  Nd5 13. Nxd5  Bxd5 14. a4  Bxb3 15. axb5  axb5 16. Bxb5  Qd5 17. Bc3  Bc4 18. Bxc4  Nxc4 19. Rxa8  Rxa8 20. e4  Qc6 21. Ne5  Bxe5 22. dxe5  Nxe5 23. Bxe5  f6 24. Ra1  Rxa1+ 25. Bxa1  Qc1+ 26. Qf1  Qxf1+ 27. Kxf1  Kf7 28. Ke2  Ke6 29. Kd3  Kd6 30. Kd4  c6 31. Bb2  e5+ 32. Kc4  f5 33. Ba3+  Ke6 34. Kc5  fxe4 35. Kxc6  Kf5 36. Kd6  h5 37. Bb2  e3 38. fxe3  Ke4 39. Bxe5  Kxe3 40. Ke6  Kf2 41. g3  Kf3 42. Kf6  Kg4 43. h3+  Kxh3 44. Kg5  Kg2 45. Kxg6  h4 46. gxh4  Kh3 47. h5  Kh4 48. h6 1-0","8/8/6KP/4B3/7k/8/8/8 b - -","Termination Leviathan8888 won by resignation","https://www.chess.com/game/live/4732411682"
"3165","2020.04.17","EmadArab"," 982","BrownInTown94"," 945","60","ECO B20","Sicilian-Defense-Bowdler-Attack-2...Nc6","1. e4  c5 2. Bc4  Nc6 3. Qh5  e6 4. c3  Nf6 5. Qf3  d5 6. exd5  exd5 7. Bb5  a6 8. Bxc6+  bxc6 9. Ne2  Bd6 10. O-O  Ne4 11. Qe3  O-O 12. d3  Nf6 13. Qg5  Re8 14. Ng3  Qc7 15. Nf5  g6 16. Nh6+  Kf8 17. Qh4  Nh5 18. g4  Nf4 19. Bxf4  Bxf4 20. Qf6  Re6 21. Qh8+ 1-0","r1b2k1Q/2q2p1p/p1p1r1pN/2pp4/5bP1/2PP4/PP3P1P/RN3RK1 b - -","Termination EmadArab won on time","https://www.chess.com/game/live/4736478850"
"3166","2020.04.18","JuanGordillo1226"," 942","BrownInTown94"," 953","60","ECO B40","Sicilian-Defense-Pin-Variation","1. e4  c5 2. Nc3  e6 3. Nf3  d5 4. exd5  exd5 5. Qe2+  Be7 6. Na4  Na6 7. Qe3  b5 8. Bxb5+  Bd7 9. Bxd7+  Qxd7 10. b3  d4 11. Qe4  Nf6 12. Qxa8+  Bd8 13. O-O  Ng4 14. Re1+  Kf8 15. Ne5  Qf5 16. Qd5  Qxf2+ 17. Kh1  Qxe1# 0-1","3b1k1r/p4ppp/n7/2pQN3/N2p2n1/1P6/P1PP2PP/R1B1q2K w - -","Termination BrownInTown94 won by checkmate","https://www.chess.com/game/live/4736802430"
"3167","2020.04.18","brunbrun"," 935","BrownInTown94"," 953","60","ECO A00","Saragossa-Opening","1. c3  c5 2. e4  d5 3. exd5  Qxd5 4. c4  Qxc4 5. Bxc4  Nc6 6. Qa4  Be6 7. Bb5  a6 8. Bxc6+  bxc6 9. Qxc6+  Bd7 10. Qxa8+  Bc8 11. Qxa6  Bxa6 12. Nc3  Nf6 13. Nf3  g6 14. Ne5  Bg7 15. Nc6  O-O 16. Nd5  Re8 17. Ndxe7+  Kf8 18. Kd1  Rxe7 19. Nxe7  Kxe7 20. Re1+  Kf8 21. b3  Nd5 22. Rb1  Nb4 23. Bb2  Bd3 24. Bxg7+  Kxg7 25. Rb2  f6 26. Re3  Kf7 27. Kc1  Bf5 28. Rc3  c4 29. Rxc4  Nd5 30. d4  Nb6 31. Rc7+  Ke6 32. Re2+  Kd5 33. Ree7 1-0","8/2R1R2p/1n3pp1/3k1b2/3P4/1P6/P4PPP/2K5 b - -","Termination brunbrun won on time","https://www.chess.com/game/live/4737306285"
"3168","2020.04.18","jgtury"," 945","BrownInTown94"," 945","60","ECO B30","Sicilian-Defense-Old-Sicilian-Variation-3.Bc4","1. e4  c5 2. Nf3  Nc6 3. Bc4  e5 4. O-O  Be7 5. Nc3  Nf6 6. Nd5  Nxd5 7. Bxd5  Nb4 8. Bb3  Qc7 9. d3  O-O 10. Be3  d6 11. Qd2  Bg4 12. Ne1  Kh8 13. a3  f5 14. axb4  cxb4 15. exf5  Rxf5 16. Qxb4  Raf8 17. Qxg4  h5 18. Qg3  g5 19. Be6  h4 20. Qg4  Qxc2 21. Bxf5  Qxd3 22. Bxg5  Qa6 23. Bxe7 1-0","5r1k/pp2B3/q2p4/4pB2/6Qp/8/1P3PPP/R3NRK1 b - -","Termination jgtury won on time","https://www.chess.com/game/live/4737310911"
"3169","2020.04.18","kh_music"," 994","BrownInTown94"," 953","60","ECO A01","Nimzowitsch-Larsen-Attack-Classical-Variation-2.Bb2","1. b3  d5 2. Bb2  Nc6 3. e3  e5 4. Bb5  Bd7 5. Bxc6  Bxc6 6. Bxe5  Bd6 7. Bxg7  Nf6 8. Bxh8  Qe7 9. Nc3  O-O-O 10. Bxf6  Qxf6 11. Nf3  Rg8 12. d4  Qg6 13. Rg1  Kb8 14. Ne5  Bxe5 15. dxe5  Qf5 16. Ne2  Qxe5 17. Nf4  Rg4 18. h3  Qc3+ 19. Kf1  Rg8 20. Nxd5  Bxd5 21. Qxd5  Qxa1+ 22. Ke2  Qg7 23. Kf1  a6 24. c3  Qxc3 25. Qd1  Qc6 26. Qe2  Kc8 27. a3  Rd8 28. a4  Qd6 29. Qg4+  Kb8 30. g3 1-0","1k1r4/1pp2p1p/p2q4/8/P5Q1/1P2P1PP/5P2/5KR1 b - -","Termination kh_music won on time","https://www.chess.com/game/live/4737322935"
"3170","2020.04.18","Neevan4"," 997","BrownInTown94"," 958","60","ECO B27","Sicilian-Defense-2.Nf3","1. Nf3  c5 2. e4  d5 3. exd5  Qxd5 4. Nc3  Qd8 5. Bb5+  Bd7 6. O-O  a6 7. Bxd7+  Qxd7 8. d3  e6 9. Ne5  Qc7 10. Re1  f6 11. Nc4  Bd6 12. Rxe6+  Kf7 13. Nxd6+  Qxd6 14. Rxd6  Nh6 15. d4  Nc6 16. dxc5  Rhd8 17. Qd5+  Kf8 18. Rxd8+  Rxd8 19. Qxd8+  Nxd8 20. Bxh6  gxh6 21. Rd1  Kf7 22. Rxd8  Ke6 23. Rb8  b5 24. cxb6  Kd6 25. Ra8  Kc5 26. Rxa6  Kc6 27. Ne4  Kb7 28. Ra7+  Kxb6 29. Ra8  Kc6 30. Rh8  Kd5 31. Rxh7  Kxe4 32. Rxh6  Kf5 33. h4  Kg4 34. Rxf6  Kxh4 35. Rd6  Kg4 36. a4  Kf4 37. a5  Ke5 38. a6  Kxd6 39. a7  Kc5 40. a8=Q  Kb5 41. c4+  Kb4 42. Qc8  Kb3 43. Qc5 1-0","8/8/8/2Q5/2P5/1k6/1P3PP1/6K1 b - -","Termination Neevan4 won on time","https://www.chess.com/game/live/4737338438"
"3171","2020.04.18","darkhaze"," 913","BrownInTown94"," 965","60","ECO B40","Sicilian-Defense-French-Variation","1. e4  c5 2. Nf3  e6 3. Bc4  Nc6 4. d4  d6 5. dxc5  dxc5 6. O-O  Qc7 7. Nc3  Nf6 8. Be3  Bd6 9. Na4  b6 10. a3  Nd4 11. Bxd4  cxd4 12. Qxd4  Bxh2+ 13. Nxh2  O-O 14. g3  Rd8 15. Qe3  Bb7 16. Bd3  Qc6 17. Nc3  a6 18. Ne2  b5 19. Nf4  Rd6 20. c4  Rad8 21. cxb5  axb5 22. Rac1  Qb6 23. b4  Qc7 24. Bxb5  Qb8 25. Rc6  Bxc6 26. Bxc6  Rxc6 27. e5  Nd5 28. Nxd5  exd5 29. Ng4  Rdc8 30. Nf6+  gxf6 31. exf6  Kf8 32. Qg5  Ke8 33. Qg7  Kd7 34. Rd1  Kc7 35. Rxd5  Kb7 36. Qxf7+  Ka8 0-1","kqr5/5Q1p/2r2P2/3R4/1P6/P5P1/5P2/6K1 w - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/4737343569"
"3172","2020.04.18","hearmeout2k"," 896","BrownInTown94"," 954","60","ECO A00","Vant-Kruijs-Opening","1. e3  e6 2. c3  d5 3. Qb3  c5 4. c4  dxc4 5. Qxc4  Nc6 6. Nf3  Bd6 7. Nc3  Nf6 8. Nb5  O-O 9. Nxd6  Qxd6 10. b3  Ne5 11. Nxe5  Qxe5 12. Rb1  Rd8 13. Bb2  a6 14. Bxe5  b5 15. Qxc5  Bb7 16. Bxf6  gxf6 17. Qc3  Rac8 18. Qxf6  Kf8 19. Be2  Bxg2 20. Rg1  Bd5 21. Qg7+  Ke7 22. Qf6+  Kf8 23. Rg7  Rd7 24. Rxh7  Rcd8 25. Rh8# 1-0","3r1k1R/3r1p2/p3pQ2/1p1b4/8/1P2P3/P2PBP1P/1R2K3 b - -","Termination hearmeout2k won by checkmate","https://www.chess.com/game/live/4737357111"
"3173","2020.04.18","brussels"," 906","BrownInTown94"," 961","60","ECO B29","Sicilian-Defense-Nimzowitsch-Variation-3.d3","1. e4  c5 2. Nf3  Nf6 3. d3  d5 4. e5  Nfd7 5. d4  e6 6. c3  cxd4 7. cxd4  Nb6 8. Bb5+  Bd7 9. Qb3  Bxb5 10. Qxb5+  Qd7 11. Qxd7+  N8xd7 12. b3  Bb4+ 13. Bd2  Bxd2+ 14. Nfxd2  O-O-O 15. O-O  Kb8 16. Na3  f6 17. Nf3  fxe5 18. Nxe5  Nxe5 19. dxe5  Rhf8 20. f4  d4 21. Rad1  d3 22. Nc4  Nxc4 23. bxc4  d2 24. Rf2  Rd4 25. g3  Rfd8 26. Kf1  Kc7 27. Rf3  Kc6 28. Rc3  Kc5 29. Ke2  b6 30. Rc2  Kb4 31. Rdxd2  Rxd2+ 32. Rxd2  Kxc4 33. Rxd8  Kc3 34. Rd7  Kb2 35. Rxg7  Kxa2 36. Rxh7  Kb3 37. Rh6  Kb4 38. Rxe6  a5 39. Rd6  a4 40. f5  a3 41. f6  a2 0-1","8/8/1p1R1P2/4P3/1k6/6P1/p3K2P/8 w - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/4737361341"
"3174","2020.04.18","April121961"," 910","BrownInTown94"," 968","60","ECO B20","Sicilian-Defense","1. e4  c5 2. Qh5  g6 3. Qf3  e6 4. e5  d5 5. exd6  Qxd6 6. Nh3  Nf6 7. d3  Na6 8. Bh6  Bxh6 9. Qxf6  Bd7 10. Qxh8+  Qf8 11. Qxh7  O-O-O 12. Nd2  Bg7 13. Qh4  Bxb2 14. Rb1  Bc3 15. Qe4  Bc6 16. Qe2  Rd5 17. Nf4  Re5 18. Qxe5  Bxe5 19. Nxg6  fxg6 20. Be2  Qh8 21. O-O  Qxh2# 0-1","2k5/pp6/n1b1p1p1/2p1b3/8/3P4/P1PNBPPq/1R3RK1 w - -","Termination BrownInTown94 won by checkmate","https://www.chess.com/game/live/4737365942"
"3175","2020.04.18","crisgmc28"," 990","BrownInTown94"," 969","60","ECO A00","Mieses-Opening-1...c5","1. d3  c5 2. Nf3  d5 3. g3  e5 4. Bg2  f6 5. O-O  Bd6 6. Nc3  Ne7 7. Nb5  a6 8. Nxd6+  Qxd6 9. e4  O-O 10. exd5  Nxd5 11. d4  cxd4 12. c3  Re8 13. cxd4  Bf5 14. dxe5  fxe5 15. Nh4  Bg6 16. Nxg6  hxg6 17. Bxd5+  Kh8 18. Kg2  Nc6 19. h4  Rac8 20. h5  gxh5 21. g4  h4 22. Kh3  g5 23. Kg2  Nb4 24. a3  Nxd5 25. f3  Rcd8 26. Kf2  Qb6+ 27. Ke2  Nf4+ 28. Ke1  Rxd1+ 29. Kxd1  Qb3+ 30. Kd2  Rd8+ 31. Ke1  Qd3 32. Kf2  Qd4+ 33. Ke1  Qd2+ 34. Bxd2  Rxd2 35. Kxd2  Ng2 36. Kc3  Ne3 37. Rfd1  Nxd1+ 38. Rxd1 1-0","7k/1p6/p7/4p1p1/6Pp/P1K2P2/1P6/3R4 b - -","Termination crisgmc28 won on time","https://www.chess.com/game/live/4737393850"
"3176","2020.04.18","c7course"," 985","BrownInTown94"," 970","120+1","ECO C00","French-Defense-Normal-Variation","1. d4  e6 2. e4  d5 3. e5  c5 4. c4  dxc4 5. Bxc4  cxd4 6. Nf3  Nc6 7. Bb5  Bd7 8. O-O  Bc5 9. Bg5  Qb6 10. Na3  a6 11. Bxc6  Bxc6 12. Rb1  h6 13. Bh4  Ne7 14. Nc4  Qc7 15. b4  Ba7 16. Nd6+  Kf8 17. Nxd4  g5 18. Qf3  Bxf3 19. Nxf3  f5 20. Bxg5  hxg5 21. Nxg5  Nd5 22. Nxe6+  Ke7 23. Nxc7  Nc3 24. Nxf5+  Kd7 25. Nxa8  Ne2+ 26. Kh1  Ke6 27. g4  Rh4 28. f3  Ng3+ 29. Kg2  Nxf1 30. Rxf1  Bb6 31. Kg3  Rh8 32. Nxb6  Rf8 33. Rd1  Rxf5 34. Rd6+  Kxe5 35. gxf5  Kxd6 36. Kg4  Ke7 37. Kg5  Kf7 38. h4  Kg7 39. h5  Kh7 40. f6  a5 41. h6  axb4 42. f7  Kh8 43. f8=Q+  Kh7 44. Qg7# 1-0","8/1p4Qk/1N5P/6K1/1p6/5P2/P7/8 b - -","Termination c7course won by checkmate","https://www.chess.com/game/live/4737412098"
"3177","2020.04.18","DarkJediNinja"," 975","BrownInTown94"," 962","120+1","ECO A41","Queens-Pawn-Opening-English-Rat-Defense-3.dxe5-dxe5-4.Qxd8-Kxd8-5.Nc3","1. d4  d6 2. c4  e5 3. dxe5  dxe5 4. Qxd8+  Kxd8 5. Nc3  Bc5 6. Nf3  Bd4 7. Bd2  Bxc3 8. Bxc3  e4 9. Ng5  Be6 10. e3  Nc6 11. Nxe4  Nf6 12. Nxf6  gxf6 13. Rd1+  Ke7 14. b3  Rad8 15. g3  Rxd1+ 16. Kxd1  Rd8+ 17. Ke2  Bg4+ 18. f3  Be6 19. Bg2  f5 20. Rd1  Rd6 21. Rxd6  cxd6 22. Bh3  h5 23. a3  f6 24. Kd3  Ne5+ 25. Ke2  b6 1-0","8/p3k3/1p1pbp2/4np1p/2P5/PPB1PPPB/4K2P/8 w - -","Termination DarkJediNinja won by resignation","https://www.chess.com/game/live/4737427710"
